id_modismo,modismo,significado,image
SINGLE_0120,alegadera,Discusión prolongada y reiterada que causa molestia.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alegadera.png
SINGLE_0121,alegar,Discutir o protestar de manera vehemente.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alegar.png
SINGLE_0122,alegrón,"- Referido a una persona, que está ligeramente embriagada y animada.
- Alegría, ilusión repentina y pasajera que se desvanece tan pronto se evidencia su irrealidad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alegr%C3%B3n.png
SINGLE_0123,alentado,"Referido a una persona, vigoroso y con buena salud.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alentado.png
SINGLE_0124,alentarse,Recuperar la salud o curarse de una enfermedad.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alentarse.png
SINGLE_0125,alepruz,"Niño insoportable, que molesta en exceso.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alepruz.png
SINGLE_0126,alero,Tejado que sobresale de la pared y corredor en la fachada o en los costados de una casa que sirven para protegerse de la lluvia o el sol.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alero.png
SINGLE_0127,alevoso,Persona que causa peleas y discusiones.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alevoso.png
SINGLE_0128,alférez,"Persona encargada de recolectar el dinero requerido para la realización de ciertas fiestas religiosas, por lo que se le concede el derecho a llevar el pendón de la festividad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alf%C3%A9rez.png
SINGLE_0129,algodón,"Golosina hecha de hilos de azúcar de colores, generalmente rosado, que se enredan en un palo, y tiene un aspecto parecido al algodón.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_algod%C3%B3n.png
SINGLE_0130,algotro,Algún otro,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_algotro.png
SINGLE_0131,alicorado,"bebido, embriagado ligeramente",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alicorado.png
SINGLE_0132,alicoramiento,Estado de embriaguez debido al consumo de bebidas alcohólicas.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alicoramiento.png
SINGLE_0133,alicorarse,"embriagarse, emborracharse ligeramente",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alicorarse.png
SINGLE_0134,alinderar,Poner o marcar los límites de un terreno.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alinderar.png
SINGLE_0135,alineación,Ajustar los ángulos de las ruedas y la dirección de un vehículo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alineaci%C3%B3n.png
SINGLE_0136,aliprús,"- Bullicio o alboroto.
- Termita alada de color negro que normalmente vuela en enjambres atraídos por las luces de las casas, su aleteo es perturbador.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alipr%C3%BAs.png
SINGLE_0137,alisado,"Técnica que se usa para que el cabello pierda todo rizo u onda y quede lacio, por medio de un tratamiento o el uso de una plancha de pelo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alisado.png
SINGLE_0138,alisar,"- Quitar las arrugas de la ropa con la plancha.
- Referido al pelo, tratarlo para que pierda todo rizo u onda y quede lacio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alisar.png
SINGLE_0139,aliviarse,"- Dar a luz.
- dar a luz una mujer",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_aliviarse.png
SINGLE_0140,allacito,"Ahí mismo, cerca de.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_allacito.png
SINGLE_0141,almorzadero,"Restaurante en el que se sirven almuerzos y comida en general, especialmente en pueblos y carreteras.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_almorzadero.png
SINGLE_0142,almuerzo,"Plato típico de Antioquia, compuesto de arroz blanco muy húmedo, servido con carne molida, huevo frito, patacones y plátano maduro frito, se acompaña con una arepa redonda blanca y una taza de aguapanela caliente.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_almuerzo.png
SINGLE_0143,alocado,"- Referido a un objeto o máquina, que está fuera de control.
- Referido a una persona, que está fuera de las normas habituales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alocado.png
SINGLE_0144,alpargatudo,"Referido a una persona, que es tosca o que pertenece a un nivel socioeconómico bajo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alpargatudo.png
SINGLE_0145,alpargatón,persona de baja condición social,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alpargat%C3%B3n.png
SINGLE_0146,altanero,"Referido a una persona, desafiante, insolente.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_altanero.png
SINGLE_0147,altanería,Actitud grosera y despectiva hacia los demás por creer que se está en una posición superior.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_altaner%C3%ADa.png
SINGLE_0148,altoparlante,"Aparato eléctrico para amplificar el sonido, especialmente en espacios públicos o abiertos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_altoparlante.png
SINGLE_0149,alucema,Alcohol antiséptico.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alucema.png
SINGLE_0150,aluzar,"- Alumbrar un sitio por medio de elementos o artefactos de iluminación.
- Dar a luz.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_aluzar.png
SINGLE_0151,alverja,Testículos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alverja.png
SINGLE_0152,alzar moño,"en la jerga gallística, acobardarse un gallo ante su adversario, correrse",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_alzar_mo%C3%B1o.png
SINGLE_0153,aló,"Expresión que se usa al contestar una llamada telefónica, para verificar el funcionamiento de la línea o para restablecer la comunicación después de una interrupción.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_al%C3%B3.png
SINGLE_0154,alón,"Referido a un sombrero o a prendas similares, de ala ancha.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_al%C3%B3n.png
SINGLE_0155,amacice,Abrazo en el que una persona estrecha intensamente a otra al bailar.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amacice.png
SINGLE_0156,amacise,"abrazo estrecho entre una pareja, especialmente al bailar",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amacise.png
SINGLE_0157,amacizar,Abrazar fuertemente a la pareja en el baile.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amacizar.png
SINGLE_0158,amacizarse,"- abrazarse estrechamente una pareja, especialmente al bailar
- asegurarse económicamente",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amacizarse.png
SINGLE_0159,amagallar,Presionar un tejido orgánico hasta volverlo blando.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amagallar.png
SINGLE_0160,amalayarse,"Sentirse mal por hacer algo indebido, arrepentirse.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amalayarse.png
SINGLE_0161,amanecedero,Establecimiento de diversión y fiesta donde se puede prolongar la celebración hasta que amanezca.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amanecedero.png
SINGLE_0162,amangualarse,"Ponerse de acuerdo dos o más personas en un plan para alcanzar un objetivo, generalmente ilícito o malicioso.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amangualarse.png
SINGLE_0163,amarradijo,Atadura que se hace de forma improvisada o sin cuidado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amarradijo.png
SINGLE_0164,amartelado,"Referido una persona, apegado a alguien, generalmente madre e hijo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amartelado.png
SINGLE_0165,amañado,que se adapta o se siente a gusto en un ambiente nuevo,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ama%C3%B1ado.png
SINGLE_0166,amañador,"Referido a un lugar o a un espacio, que es cómodo y placentero.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ama%C3%B1ador.png
SINGLE_0167,amañarse,"Sentirse a gusto o adaptarse bien en un ambiente, en una actividad o en el uso de algo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ama%C3%B1arse.png
SINGLE_0168,amaño,"- comodidad, agrado
- tiempo de convivencia prematrimonial",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ama%C3%B1o.png
SINGLE_0169,ambicia,ambición,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ambicia.png
SINGLE_0170,ambil,Líquido espeso que se obtiene del jugo cocinado del tabaco que se mezcla con sales vegetales y que se consume en prácticas rituales.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ambil.png
SINGLE_0171,amenito,"sí, así sea, correcto",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amenito.png
SINGLE_0172,amero,Cada una de las hojas que envuelven la mazorca del maíz.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amero.png
SINGLE_0173,amigovio,Persona con la que se tiene una relación afectiva menos formal que el noviazgo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amigovio.png
SINGLE_0174,amiguero,"Referido a una persona, que tiende a hacer y a tener muchos amigos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amiguero.png
SINGLE_0175,amoblado,"- establecimiento en el que se arriendan habitaciones confortables a parejas para tener relaciones sexuales
- Lugar en el que las parejas alquilan habitaciones por horas para tener relaciones sexuales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amoblado.png
SINGLE_0176,amojonarse,Ponerse en posición de cuclillas.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amojonarse.png
SINGLE_0177,amonado,"Referido a una persona, que tiene el cabello de color rubio claro.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amonado.png
SINGLE_0178,amontunarse,"volverse una persona rústica, de modales rudos, montaraz",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_amontunarse.png
SINGLE_0179,anaco,"Falda hecha de tela de una sola pieza, abierta al lado y ceñida a la cintura por una faja.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_anaco.png
SINGLE_0180,anchar,"Referido a una persona o una cosa, hacer más ancho, engrosar o engordar.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_anchar.png
SINGLE_0181,anche,Cáscara desmenuzada del grano de los cereales.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_anche.png
SINGLE_0182,ancheta,Canasta con licores y alimentos finos que se regala en navidad.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ancheta.png
SINGLE_0183,anchovero,"Referido a una persona, que se aprovecha del más débil en una competencia.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_anchovero.png
SINGLE_0184,andadera,"estado en el que una persona camina repetidamente de un sitio a otro, en algunos casos, sin propósito especial",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_andadera.png
SINGLE_0185,andado,Manera de caminar propia de una persona.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_andado.png
SINGLE_0186,andar muy pinta,estar bien vestido,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_andar_muy_pinta.png
SINGLE_0187,andareguear,Andar una persona de un lado a otro sin rumbo fijo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_andareguear.png
SINGLE_0188,andonear,"andareguear, ir de un lugar a otro sin dirección determinada",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_andonear.png
SINGLE_0189,andén,Acera de una calle destinada a los peatones.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_and%C3%A9n.png
SINGLE_0190,angarilla,"- Zancadilla.
- Pierna.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_angarilla.png
SINGLE_0191,angeo,"Malla muy fina en tela o plástico, que se usa para que no pasen insectos como zancudos o mosquitos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_angeo.png
SINGLE_0192,angurria,ambición desmedida,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_angurria.png
SINGLE_0193,angurriento,"Referido a una persona, que desea poseer cada vez más bienes materiales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_angurriento.png
SINGLE_0194,angurrioso,"Referido a una persona, codiciosa y egoísta.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_angurrioso.png
SINGLE_0195,anillar,"- Cambiar o ajustar los anillos de los pistones de un motor.
- Encuadernar un documento poniendo una espiral que sujeta hojas y pastas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_anillar.png
SINGLE_0196,animalero,Conjunto numeroso de animales.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_animalero.png
SINGLE_0197,antejardín,Jardín que se sitúa en el espacio que antecede a la puerta principal de una casa.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_antejard%C3%ADn.png
SINGLE_0198,antimotines,"- Miembro de este grupo especial de la policía.
- Referido a un grupo especial de policía o a uno de sus miembros encargados de controlar motines.
- Grupo especial de la policía que tiene por función evitar motines o restablecer el orden público.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_antimotines.png
